World Number_Robots Assigner Percentage Time Total_Distance Distance_Robot_0 Distance_Robot_1 Distance_Robot_2 Distance_Robot_3 Distance_Robot_4 Distance_Robot_5
belgioioso 6 Hungarian 75 152.6 105.95 10.56 31.12 20.95 18.71 10.12 14.49
belgioioso 6 Hungarian 90 197.5 116.82 10.56 39.60 21.29 20.76 10.12 14.49
belgioioso 6 Hungarian 95 229.5 122.76 10.56 40.54 21.29 25.75 10.12 14.49
belgioioso 6 Stupid 50 66.3 62.01 2.83 4.24 10.48 17.25 10.26 16.95
belgioioso 6 Stupid 75 141.3 106.17 9.34 4.24 25.75 24.68 20.43 21.72
belgioioso 6 Stupid 90 209.3 137.37 22.23 4.24 25.75 24.68 20.43 40.03
belgioioso 6 Stupid 95 228.3 139.32 23.88 4.24 25.75 24.68 20.75 40.03
belgioioso 6 Stupid 98 246.3 156.79 26.46 9.87 25.75 24.68 21.35 48.68
belgioioso 6 Stupid 50 71.0 84.92 9.10 14.39 5.66 20.90 17.32 17.56
belgioioso 6 Stupid 75 151.0 159.97 21.79 31.61 5.66 34.16 28.77 38.00
belgioioso 6 Stupid 90 212.9 182.19 24.18 32.28 5.66 34.89 35.56 49.63
belgioioso 6 Hungarian 50 78.9 55.23 2.83 11.90 5.66 2.83 17.75 14.27
belgioioso 6 Hungarian 75 127.0 80.45 2.83 26.95 5.66 2.83 26.98 15.20
belgioioso 6 Hungarian 90 212.2 135.92 16.39 32.01 9.23 8.70 45.47 24.12
belgioioso 6 Hungarian 95 224.1 152.55 22.23 32.10 10.43 9.10 52.35 26.34
belgioioso 6 Stupid 50 85.7 68.97 13.45 18.08 5.67 2.83 10.17 18.78
belgioioso 6 Stupid 75 206.7 133.67 18.22 31.01 25.54 11.79 21.71 25.39
belgioioso 6 Stupid 90 352.1 175.98 18.22 31.01 37.96 11.79 31.87 45.12
belgioioso 6 Hungarian 50 184.3 51.81 8.45 4.24 5.66 9.00 5.66 18.81
belgioioso 6 Stupid 50 85.9 61.38 8.86 11.10 10.55 7.66 7.55 15.66
belgioioso 6 Stupid 75 141.89999999999998 107.05 18.40 19.81 15.58 9.92 20.22 23.12
belgioioso 6 Stupid 90 189.39999999999998 137.85 19.24 27.58 20.20 19.69 20.22 30.91
belgioioso 6 Stupid 95 224.0 154.25 19.24 29.22 30.66 23.42 20.22 31.49
belgioioso 6 Stupid 98 229.1 155.40 19.24 29.22 31.59 23.64 20.22 31.49
belgioioso 6 Auction 50 216.5 48.63 2.83 4.24 13.96 2.83 16.24 8.53
belgioioso 6 Stupid 50 141.3 49.34 2.83 14.04 5.66 7.12 5.66 14.03
belgioioso 6 Hungarian 50 227.8 51.12 2.85 13.07 5.70 2.83 17.60 9.08
belgioioso 6 Hungarian 50 269.8 54.68 11.07 4.24 5.67 2.83 15.98 14.90
belgioioso 6 Stupid 50 217.7 63.06 12.68 13.29 15.29 4.87 14.60 2.33
belgioioso 6 Hungarian 50 311.6 49.82 2.89 11.62 5.69 2.83 19.77 7.02
belgioioso 6 Auction 50 121.9 55.56 2.83 4.24 5.66 2.83 15.54 24.46
belgioioso 6 Hungarian 50 61.4 42.00 2.83 4.24 12.42 2.83 5.66 14.02
belgioioso 6 Hungarian 75 84.4 66.45 11.18 4.24 20.42 2.83 5.66 22.12
belgioioso 6 Hungarian 90 149.6 132.80 25.75 4.24 48.65 4.53 5.66 43.96
belgioioso 6 Hungarian 95 163.5 151.62 25.83 4.24 53.05 8.71 13.75 46.04
belgioioso 6 Hungarian 98 172.0 163.51 25.83 4.24 53.47 9.95 19.83 50.20
belgioioso 6 Stupid 50 36.2 79.25 8.64 11.14 8.19 19.72 19.67 11.89
belgioioso 6 Stupid 75 56.4 136.19 16.49 21.48 20.39 27.86 27.73 22.24
belgioioso 6 Stupid 90 101.4 245.48 25.83 29.79 46.83 53.34 50.74 38.95
belgioioso 6 Stupid 95 105.3 248.85 25.83 29.79 46.98 54.21 51.23 40.81
belgioioso 6 Stupid 98 135.4 299.91 25.83 51.35 67.05 55.59 56.38 43.70
belgioioso 6 Hungarian 50 75.3 62.71 2.83 13.07 5.66 2.83 14.43 23.90
belgioioso 6 Hungarian 75 111.3 106.58 14.78 13.07 7.10 2.83 29.61 39.20
belgioioso 6 Hungarian 90 126.4 148.60 24.08 13.07 15.41 9.76 37.32 48.96
belgioioso 6 Hungarian 95 135.6 168.64 24.08 13.07 18.60 11.59 45.76 55.55
belgioioso 6 Hungarian 98 144.3 186.05 27.45 13.07 19.83 12.64 54.51 58.55
belgioioso 6 Hungarian 50 35.2 67.32 9.05 6.94 7.76 13.50 16.74 13.33
belgioioso 6 Hungarian 75 69.5 124.35 22.78 26.96 7.76 20.86 21.33 24.67
belgioioso 6 Hungarian 90 111.4 181.14 38.18 50.04 7.76 37.30 22.92 24.95
belgioioso 6 Hungarian 95 119.4 191.47 38.57 50.97 7.76 39.09 28.81 26.27
belgioioso 6 Hungarian 98 136.3 213.57 39.06 53.18 7.76 40.12 34.45 39.00
belgioioso 6 Auction 50 47.8 41.48 2.83 4.24 5.66 2.83 16.88 9.04
belgioioso 6 Hungarian 50 48.2 60.82 5.59 13.13 5.66 11.06 11.69 13.71
belgioioso 6 Hungarian 75 78.2 133.56 13.09 29.79 14.60 36.33 20.22 19.52
belgioioso 6 Hungarian 90 105.3 173.83 26.75 32.57 28.82 43.11 22.51 20.06
belgioioso 6 Hungarian 95 114.3 198.16 29.79 40.20 30.41 43.40 27.18 27.18
belgioioso 6 Hungarian 98 118.2 212.19 33.35 40.85 32.76 43.66 30.79 30.78
belgioioso 6 Hungarian 50 49.9 52.53 2.83 8.43 10.35 2.83 14.51 13.57
belgioioso 6 Hungarian 75 103.0 129.66 5.70 38.52 26.79 9.67 26.28 22.72
belgioioso 6 Hungarian 90 131.1 168.18 5.70 42.68 40.33 21.21 26.28 31.99
belgioioso 6 Hungarian 95 228.0 234.81 5.70 56.84 42.61 23.55 26.28 79.84
belgioioso 6 Auction 50 62.9 51.82 2.83 4.24 18.43 2.83 13.85 9.63
belgioioso 6 Auction 75 146.0 98.15 2.83 4.24 28.86 8.94 26.28 26.99
belgioioso 6 Auction 90 173.1 131.73 2.83 5.63 36.56 12.85 38.95 34.92
belgioioso 6 Auction 95 209.1 156.68 2.83 14.87 46.59 12.85 43.60 35.95
belgioioso 6 Auction 98 221.9 165.14 2.83 21.33 46.71 12.85 44.78 36.64
belgioioso 6 Hungarian 50 60.7 64.76 6.07 9.00 10.50 9.96 15.72 13.51
belgioioso 6 Hungarian 75 85.9 108.50 11.08 15.89 21.09 15.08 30.71 14.66
belgioioso 6 Hungarian 90 136.9 212.47 29.27 28.17 46.58 34.48 35.24 38.73
belgioioso 6 Hungarian 95 140.9 218.10 29.47 28.77 46.98 36.03 37.63 39.22
belgioioso 6 Hungarian 98 142.8 221.01 29.65 28.78 47.03 37.60 38.64 39.31
belgioioso 6 Auction 50 130.8 76.74 2.83 4.24 21.69 15.36 5.90 26.72
belgioioso 6 Stupid 50 56.9 96.95 15.80 20.84 20.15 14.73 8.75 16.70
belgioioso 6 Stupid 75 114.6 187.03 42.42 27.94 43.48 26.21 19.23 27.74
belgioioso 6 Stupid 50 39.0 69.55 10.30 4.27 15.93 8.42 18.48 12.16
belgioioso 6 Stupid 75 65.2 127.75 22.53 14.71 27.56 14.92 29.71 18.31
belgioioso 6 Stupid 90 91.2 172.89 28.88 15.74 35.77 20.29 44.26 27.96
belgioioso 6 Stupid 95 102.2 196.75 30.47 15.74 41.22 24.37 50.27 34.68
belgioioso 6 Stupid 98 110.3 210.82 30.56 15.74 44.89 24.69 54.95 39.99
belgioioso 6 Stupid 50 40.7 82.79 10.76 11.84 15.01 17.36 13.53 14.29
belgioioso 6 Stupid 75 125.7 187.22 26.45 23.93 22.85 26.16 41.13 46.71
belgioioso 6 Stupid 90 156.0 233.37 35.54 36.22 22.87 26.16 58.12 54.46
belgioioso 6 Stupid 95 204.1 298.14 52.57 43.06 40.03 26.16 68.28 68.05
belgioioso 6 Stupid 98 209.29999999999998 301.32 52.57 44.62 40.41 26.16 69.51 68.05
belgioioso 6 Stupid 50 54.2 78.55 7.25 9.90 9.35 17.59 17.40 17.08
belgioioso 6 Stupid 75 290.2 219.29 7.25 23.52 17.61 34.05 111.96 24.90
belgioioso 6 Auction 50 95.0 50.14 8.85 4.24 7.76 5.32 9.79 14.17
belgioioso 6 Auction 75 324.2 92.42 29.29 4.24 7.76 5.32 12.09 33.71
belgioioso 6 Auction 50 87.0 67.12 2.83 4.24 18.43 14.41 13.97 13.25
belgioioso 6 Auction 75 239.0 115.37 2.83 4.24 24.61 32.48 23.93 27.28
belgioioso 6 Auction 50 146.8 60.96 8.67 15.68 16.17 2.83 8.78 8.83
belgioioso 6 Auction 75 315.8 104.64 9.19 32.29 25.03 2.83 8.78 26.53
belgioioso 6 Stupid 50 73.39999999999999 69.52 11.15 4.24 16.03 13.60 10.11 14.39
belgioioso 6 Stupid 75 308.5 196.33 52.34 4.24 23.32 21.47 45.49 49.47
belgioioso 6 Auction 50 258.8 44.03 2.83 4.24 18.80 3.04 8.05 7.06
belgioioso 6 Stupid 50 130.6 71.64 18.18 9.20 15.09 3.08 8.54 17.56
belgioioso 6 Stupid 75 194.6 113.02 27.29 22.23 27.51 3.08 8.54 24.37
belgioioso 6 Hungarian 50 166.0 58.49 2.85 4.27 5.69 16.08 18.30 11.30
belgioioso 6 Hungarian 75 290.79999999999995 82.00 2.85 7.43 5.69 26.83 20.46 18.75
belgioioso 6 Hungarian 50 154.2 68.02 6.14 8.82 13.99 10.63 18.11 10.32
belgioioso 6 Hungarian 75 292.0 106.50 12.85 25.03 15.92 21.39 21.00 10.32
belgioioso 6 Stupid 50 277.0 70.02 2.85 12.08 16.65 12.34 16.18 9.93
belgioioso 6 Hungarian 50 60.1 70.90 13.20 11.68 16.73 9.69 5.66 13.94
belgioioso 6 Hungarian 75 92.1 125.06 19.36 25.77 24.63 28.21 5.66 21.43
belgioioso 6 Hungarian 90 109.2 155.09 21.05 29.04 26.62 36.44 14.22 27.72
belgioioso 6 Hungarian 95 114.3 173.07 24.20 30.51 31.52 38.91 14.80 33.13
belgioioso 6 Hungarian 98 118.2 185.68 27.01 31.21 35.84 39.58 14.80 37.24
belgioioso 6 Auction 50 48.4 55.66 2.83 4.24 9.53 16.53 13.48 9.04
belgioioso 6 Auction 75 110.5 93.70 2.83 4.36 21.13 32.66 13.83 18.89
belgioioso 6 Auction 90 163.5 146.46 20.04 14.07 21.13 35.54 22.63 33.06
belgioioso 6 Auction 95 199.5 176.28 32.33 14.07 21.13 40.83 22.63 45.30
belgioioso 6 Auction 98 202.5 178.02 33.73 14.07 21.13 40.83 22.63 45.64
belgioioso 6 Hungarian 50 40.6 60.86 3.28 11.30 8.25 5.87 14.59 17.57
belgioioso 6 Hungarian 75 59.6 108.81 11.94 19.34 17.47 16.57 20.36 23.14
belgioioso 6 Hungarian 90 86.7 174.70 27.23 32.29 31.57 21.36 33.29 28.96
belgioioso 6 Hungarian 95 91.6 192.92 27.37 36.71 31.90 23.96 38.60 34.38
belgioioso 6 Hungarian 98 92.6 197.44 27.39 37.80 31.92 25.09 39.73 35.51
belgioioso 6 Stupid 50 44.5 88.51 15.59 15.29 12.91 12.53 21.04 11.16
belgioioso 6 Stupid 75 93.5 166.18 43.76 21.66 28.59 27.16 28.99 16.02
belgioioso 6 Stupid 90 113.6 202.71 47.95 30.40 37.24 42.11 28.99 16.02
belgioioso 6 Stupid 95 119.4 215.49 48.09 30.50 43.22 48.67 28.99 16.02
belgioioso 6 Stupid 98 120.5 217.97 48.09 30.50 44.46 49.91 28.99 16.02
belgioioso 6 Auction 50 67.3 58.75 2.83 4.24 11.40 10.42 23.26 6.60
belgioioso 6 Auction 75 121.4 121.50 2.83 4.24 30.58 18.78 37.35 27.72
belgioioso 6 Stupid 50 32.400000000000006 71.86 12.05 11.98 7.85 18.52 5.66 15.80
belgioioso 6 Stupid 75 69.4 164.33 35.63 34.80 19.77 48.49 5.66 19.98
belgioioso 6 Stupid 50 35.2 91.54 17.77 15.45 15.27 15.63 13.92 13.50
belgioioso 6 Stupid 75 55.2 136.73 20.93 21.45 24.24 27.75 28.04 14.33
belgioioso 6 Stupid 90 87.4 215.83 34.51 22.75 46.36 43.88 32.13 36.20
belgioioso 6 Stupid 95 92.5 226.15 34.94 23.29 48.24 45.73 32.94 41.01
belgioioso 6 Stupid 98 97.3 234.99 34.98 23.39 49.13 45.75 37.15 44.60
belgioioso 6 Hungarian 50 40.4 71.21 10.40 15.22 11.81 2.83 17.39 13.56
belgioioso 6 Hungarian 75 57.4 90.50 11.38 20.22 13.77 2.83 20.15 22.15
belgioioso 6 Auction 50 64.0 62.15 2.83 4.24 14.66 13.10 12.60 14.72
belgioioso 6 Auction 75 107.2 119.94 2.83 4.24 20.00 34.63 22.39 35.85
belgioioso 6 Auction 90 284.1 244.19 2.83 4.24 27.94 38.25 68.79 102.13
belgioioso 6 Stupid 50 39.1 73.64 14.91 14.91 18.27 4.50 6.68 14.36
belgioioso 6 Stupid 75 63.699999999999996 121.86 25.14 18.48 25.95 16.76 14.61 20.92
belgioioso 6 Stupid 90 144.3 261.58 55.13 36.82 40.49 28.31 46.88 53.96
belgioioso 6 Stupid 95 146.20000000000002 264.07 55.25 36.82 40.49 28.31 47.56 55.65
belgioioso 6 Stupid 98 147.3 266.56 55.32 36.82 40.55 28.31 48.68 56.89
belgioioso 6 Stupid 50 41.0 75.08 15.05 17.50 13.22 3.80 7.30 18.21
belgioioso 6 Stupid 75 64.0 105.84 22.06 28.31 24.20 3.80 7.30 20.17
belgioioso 6 Stupid 90 127.0 151.46 35.56 50.62 24.42 3.80 7.30 29.76
belgioioso 6 Stupid 95 135.1 158.61 35.56 56.72 25.47 3.80 7.30 29.76
belgioioso 6 Stupid 98 146.0 168.96 35.56 61.00 31.54 3.80 7.30 29.76
belgioioso 6 Auction 50 61.9 54.80 2.83 11.66 15.02 2.83 12.33 10.13
belgioioso 6 Auction 75 94.8 78.03 2.83 20.04 19.18 5.68 13.64 16.66
belgioioso 6 Hungarian 50 49.6 71.57 10.34 10.67 16.23 2.83 18.13 13.37
belgioioso 6 Hungarian 75 91.8 148.61 25.42 24.45 26.80 20.15 28.18 23.61
belgioioso 6 Hungarian 90 111.8 173.38 27.69 25.54 36.75 25.44 32.81 25.16
belgioioso 6 Hungarian 95 121.7 183.49 34.40 28.67 36.91 25.44 32.81 25.26
belgioioso 6 Hungarian 50 47.7 70.88 2.86 14.81 17.86 8.45 12.17 14.71
belgioioso 6 Hungarian 75 80.1 125.11 10.96 20.08 20.25 19.05 29.44 25.33
belgioioso 6 Hungarian 90 94.1 144.01 14.03 24.45 26.04 20.07 30.08 29.35
belgioioso 6 Hungarian 95 100.0 155.11 14.03 28.92 26.08 20.47 33.05 32.56
belgioioso 6 Hungarian 98 102.0 159.08 14.03 30.02 26.14 20.47 34.73 33.69
belgioioso 6 Stupid 50 47.6 82.26 12.33 13.64 6.50 15.62 16.05 18.13
belgioioso 6 Stupid 75 82.6 133.52 28.00 17.26 19.95 15.90 22.83 29.59
belgioioso 6 Stupid 90 294.8 352.08 77.55 49.69 44.37 15.90 87.19 77.37
belgioioso 6 Stupid 95 311.6 359.37 78.57 49.69 44.37 15.90 92.32 78.53
belgioioso 6 Stupid 98 323.0 366.87 81.46 49.69 44.37 15.90 92.36 83.10
belgioioso 6 Stupid 50 62.5 73.79 8.45 17.28 11.07 2.83 16.71 17.45
belgioioso 6 Stupid 75 109.6 135.98 26.54 30.25 16.95 9.79 30.71 21.73
belgioioso 6 Stupid 90 113.7 144.57 29.24 33.00 16.95 11.34 31.94 22.10
belgioioso 6 Stupid 95 137.8 182.77 37.67 38.19 16.95 16.60 42.45 30.91
belgioioso 6 Stupid 98 157.6 204.47 37.67 47.60 16.95 26.89 42.45 32.92
belgioioso 6 Auction 50 151.5 43.56 2.83 4.24 5.66 16.43 5.66 8.75
belgioioso 6 Auction 50 89.4 60.91 2.83 4.24 17.10 11.93 13.30 11.50
belgioioso 6 Auction 75 191.4 89.04 2.83 4.24 25.14 12.37 28.08 16.38
belgioioso 6 Auction 50 127.0 49.52 9.09 4.24 5.66 2.84 11.93 15.76
belgioioso 6 Hungarian 50 99.6 63.06 2.83 11.84 13.59 2.83 18.14 13.83
belgioioso 6 Hungarian 75 162.7 102.84 3.00 25.50 14.21 15.64 28.48 16.01
belgioioso 6 Hungarian 90 214.8 145.15 9.06 33.35 14.21 23.75 31.67 33.10
belgioioso 6 Hungarian 95 227.7 158.13 9.56 36.46 14.21 25.67 36.11 36.12
belgioioso 6 Hungarian 50 194.5 74.49 9.99 13.21 11.22 13.67 10.46 15.94
belgioioso 6 Hungarian 75 233.5 110.90 10.28 19.52 16.37 23.92 19.29 21.52
belgioioso 6 Auction 50 170.8 54.15 2.83 4.24 15.34 2.83 12.19 16.71
belgioioso 6 Hungarian 50 178.4 51.99 2.84 4.24 17.56 11.23 5.66 10.47
belgioioso 6 Stupid 50 207.5 105.00 16.73 21.01 19.00 16.65 27.42 4.20
belgioioso 6 Stupid 50 210.2 77.26 12.48 13.10 19.12 11.93 5.90 14.73
belgioioso 6 Stupid 75 322.6 116.31 12.48 13.21 19.12 20.86 19.58 31.06
belgioioso 6 Stupid 50 184.8 73.28 2.84 20.37 15.59 10.65 13.74 10.10
belgioioso 4 Stupid 50 59.0 68.26 23.77 12.38 17.93 14.19 0.0 0.0
belgioioso 4 Stupid 75 167.0 186.85 44.16 40.48 69.19 33.02 0.0 0.0
belgioioso 4 Stupid 90 293.1 311.49 82.61 57.80 138.06 33.02 0.0 0.0
belgioioso 4 Stupid 95 295.1 315.34 84.21 60.06 138.06 33.02 0.0 0.0
belgioioso 4 Stupid 98 302.1 331.43 92.05 67.69 138.66 33.02 0.0 0.0
belgioioso 3 Auction 50 35.8 37.39 9.44 11.84 16.12 0.0 0.0 0.0
belgioioso 3 Auction 75 106.8 95.71 12.09 33.67 49.94 0.0 0.0 0.0
belgioioso 3 Auction 90 156.8 125.74 12.09 56.04 57.61 0.0 0.0 0.0
belgioioso 3 Auction 95 163.8 133.59 12.09 63.89 57.61 0.0 0.0 0.0
belgioioso 5 Auction 50 44.5 57.64 2.83 11.66 16.90 10.15 16.10 0.0
belgioioso 5 Auction 75 106.5 125.94 2.83 26.96 41.50 10.15 44.51 0.0
belgioioso 5 Auction 90 181.6 142.04 2.83 26.96 41.50 10.15 60.61 0.0
belgioioso 3 Stupid 50 30.7 47.21 14.04 20.97 12.21 0.0 0.0 0.0
belgioioso 3 Stupid 75 69.7 123.93 49.89 41.74 32.30 0.0 0.0 0.0
belgioioso 3 Stupid 90 100.8 174.16 60.94 70.09 43.13 0.0 0.0 0.0
belgioioso 3 Stupid 95 118.8 209.99 74.11 74.51 61.37 0.0 0.0 0.0
belgioioso 3 Stupid 98 134.8 226.79 75.22 74.51 77.07 0.0 0.0 0.0
belgioioso 3 Auction 50 31.6 34.50 2.83 11.95 19.71 0.0 0.0 0.0
belgioioso 3 Auction 75 92.6 69.44 2.83 14.85 51.76 0.0 0.0 0.0
belgioioso 3 Auction 90 151.6 81.34 2.83 14.85 63.66 0.0 0.0 0.0
belgioioso 3 Auction 95 180.6 92.85 2.83 14.85 75.17 0.0 0.0 0.0
belgioioso 3 Stupid 50 35.7 49.22 8.24 22.03 18.94 0.0 0.0 0.0
belgioioso 3 Stupid 75 105.7 148.20 12.91 79.51 55.78 0.0 0.0 0.0
belgioioso 3 Stupid 90 188.7 221.22 12.91 110.04 98.27 0.0 0.0 0.0
belgioioso 3 Stupid 95 196.7 230.53 12.91 110.50 107.12 0.0 0.0 0.0
belgioioso 2 Hungarian 50 32.8 50.10 25.82 24.29 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 105.8 114.10 48.99 65.10 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 50 33.8 37.84 20.97 16.87 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 75 185.8 138.74 32.59 106.15 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 90 209.8 149.52 32.59 116.92 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 95 251.8 177.98 32.59 145.39 0.0 0.0 0.0 0.0
belgioioso 5 Hungarian 50 33.3 69.99 11.25 15.50 7.43 17.85 17.95 0.0
belgioioso 5 Hungarian 75 52.4 113.68 21.06 20.41 16.90 23.79 31.51 0.0
belgioioso 5 Hungarian 90 83.4 159.26 31.98 45.41 24.17 23.79 33.92 0.0
belgioioso 5 Hungarian 95 89.4 170.50 36.70 51.58 24.41 23.79 34.01 0.0
belgioioso 5 Hungarian 98 116.4 192.53 52.22 56.99 25.51 23.79 34.01 0.0
belgioioso 5 Hungarian 50 40.5 84.06 15.20 16.58 16.69 14.73 20.86 0.0
belgioioso 5 Hungarian 75 92.5 167.28 35.08 28.16 39.68 31.50 32.86 0.0
belgioioso 5 Hungarian 90 213.5 287.40 84.09 51.38 84.41 34.67 32.86 0.0
belgioioso 5 Hungarian 95 214.6 288.34 84.09 52.00 84.73 34.67 32.86 0.0
belgioioso 5 Hungarian 98 233.6 318.97 89.91 57.44 104.11 34.67 32.86 0.0
belgioioso 4 Stupid 50 30.4 51.23 11.43 9.18 13.27 17.35 0.0 0.0
belgioioso 4 Stupid 75 49.4 84.80 25.40 19.52 17.38 22.51 0.0 0.0
belgioioso 4 Stupid 90 74.4 119.75 42.27 21.45 17.51 38.52 0.0 0.0
belgioioso 4 Stupid 95 101.4 170.05 60.69 23.71 17.51 68.15 0.0 0.0
belgioioso 4 Stupid 98 110.4 184.26 65.25 28.57 17.51 72.93 0.0 0.0
belgioioso 3 Hungarian 50 35.5 64.66 18.59 16.67 29.39 0.0 0.0 0.0
belgioioso 3 Hungarian 75 73.6 124.08 44.20 31.62 48.26 0.0 0.0 0.0
belgioioso 3 Hungarian 90 111.6 145.53 65.32 31.76 48.44 0.0 0.0 0.0
belgioioso 3 Hungarian 95 191.6 174.26 94.06 31.76 48.44 0.0 0.0 0.0
belgioioso 5 Hungarian 50 37.1 72.55 11.74 12.71 15.60 14.02 18.48 0.0
belgioioso 5 Hungarian 75 54.3 119.28 24.92 21.24 20.01 22.39 30.72 0.0
belgioioso 5 Hungarian 90 75.1 151.30 24.97 23.37 32.56 32.89 37.52 0.0
belgioioso 5 Hungarian 95 79.1 163.35 24.97 27.20 36.52 33.31 41.35 0.0
belgioioso 5 Hungarian 98 83.2 174.47 24.97 30.16 40.47 33.71 45.15 0.0
belgioioso 4 Stupid 50 32.5 60.81 18.31 12.41 8.07 22.02 0.0 0.0
belgioioso 4 Stupid 75 47.6 96.78 22.95 19.73 18.49 35.61 0.0 0.0
belgioioso 4 Stupid 90 174.6 250.06 22.95 82.34 38.67 106.10 0.0 0.0
belgioioso 4 Stupid 95 182.7 254.19 22.95 83.01 38.67 109.55 0.0 0.0
belgioioso 4 Stupid 98 198.6 264.58 22.95 89.26 38.67 113.70 0.0 0.0
belgioioso 3 Hungarian 50 38.2 68.58 23.82 26.17 18.59 0.0 0.0 0.0
belgioioso 3 Hungarian 75 85.2 117.87 27.56 43.46 46.84 0.0 0.0 0.0
belgioioso 3 Hungarian 90 113.3 149.06 27.56 66.45 55.05 0.0 0.0 0.0
belgioioso 3 Hungarian 95 124.2 165.03 27.56 72.42 65.05 0.0 0.0 0.0
belgioioso 5 Auction 50 48.0 52.34 2.83 4.24 16.72 15.19 13.36 0.0
belgioioso 5 Auction 75 101.1 128.26 10.72 26.63 25.63 31.91 33.38 0.0
belgioioso 5 Auction 90 122.0 161.38 14.89 35.52 25.63 38.48 46.86 0.0
belgioioso 5 Auction 95 230.1 231.19 14.89 40.25 25.63 77.74 72.69 0.0
belgioioso 5 Auction 98 253.1 237.65 14.89 40.25 25.63 79.29 77.59 0.0
belgioioso 4 Stupid 50 25.3 57.07 13.62 8.28 16.21 18.96 0.0 0.0
belgioioso 4 Stupid 75 70.3 156.17 49.36 13.35 50.63 42.83 0.0 0.0
belgioioso 4 Stupid 90 100.3 230.60 70.75 28.46 75.46 55.93 0.0 0.0
belgioioso 4 Stupid 95 114.3 240.59 76.15 30.60 77.73 56.12 0.0 0.0
belgioioso 4 Stupid 98 122.3 253.61 84.49 32.28 79.08 57.75 0.0 0.0
belgioioso 3 Auction 50 35.2 39.30 14.32 11.64 13.33 0.0 0.0 0.0
belgioioso 3 Auction 75 68.3 65.59 22.11 19.17 24.32 0.0 0.0 0.0
belgioioso 3 Auction 90 165.2 152.38 22.11 67.30 62.97 0.0 0.0 0.0
belgioioso 3 Auction 95 168.3 153.04 22.11 67.30 63.63 0.0 0.0 0.0
belgioioso 3 Auction 98 191.3 176.27 22.11 73.08 81.09 0.0 0.0 0.0
belgioioso 3 Stupid 50 30.4 47.26 13.18 19.00 15.08 0.0 0.0 0.0
belgioioso 3 Stupid 75 62.4 96.17 24.06 41.18 30.93 0.0 0.0 0.0
belgioioso 3 Stupid 90 82.4 133.24 31.00 51.90 50.33 0.0 0.0 0.0
belgioioso 3 Stupid 95 86.4 145.85 34.95 56.31 54.59 0.0 0.0 0.0
belgioioso 3 Stupid 98 108.4 183.77 52.64 72.52 58.61 0.0 0.0 0.0
belgioioso 2 Stupid 50 42.2 57.40 25.93 31.46 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 75 145.2 195.45 92.18 103.26 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 90 293.3 300.76 130.41 170.34 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 95 301.3 307.70 130.41 177.29 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 98 305.3 311.75 130.41 181.34 0.0 0.0 0.0 0.0
belgioioso 3 Hungarian 50 39.4 64.16 18.34 16.24 29.58 0.0 0.0 0.0
belgioioso 3 Hungarian 75 138.4 121.98 25.41 64.47 32.09 0.0 0.0 0.0
belgioioso 3 Hungarian 90 274.5 196.01 25.41 138.50 32.09 0.0 0.0 0.0
belgioioso 3 Hungarian 95 281.4 203.02 25.41 145.51 32.09 0.0 0.0 0.0
belgioioso 4 Stupid 50 36.2 64.37 13.39 14.69 15.30 21.00 0.0 0.0
belgioioso 4 Stupid 75 84.2 163.75 41.71 36.69 27.56 57.80 0.0 0.0
belgioioso 4 Stupid 90 132.2 226.95 68.88 54.28 27.56 76.24 0.0 0.0
belgioioso 4 Stupid 95 137.3 238.21 72.29 58.91 27.56 79.45 0.0 0.0
belgioioso 4 Stupid 98 144.4 255.39 78.25 65.13 27.56 84.46 0.0 0.0
belgioioso 3 Auction 50 42.2 43.87 10.23 13.41 20.22 0.0 0.0 0.0
belgioioso 3 Auction 75 68.2 76.65 24.33 25.31 27.01 0.0 0.0 0.0
belgioioso 3 Auction 90 115.3 119.91 42.27 47.26 30.38 0.0 0.0 0.0
belgioioso 3 Auction 95 123.3 124.81 42.27 51.99 30.55 0.0 0.0 0.0
belgioioso 3 Auction 98 134.3 132.42 42.27 54.46 35.69 0.0 0.0 0.0
belgioioso 4 Stupid 50 33.0 70.80 17.99 20.00 14.29 18.52 0.0 0.0
belgioioso 4 Stupid 75 122.1 139.09 51.60 23.43 24.15 39.91 0.0 0.0
belgioioso 4 Stupid 90 147.1 153.19 51.60 23.43 24.15 54.01 0.0 0.0
belgioioso 4 Stupid 95 175.1 169.16 51.60 23.43 24.15 69.97 0.0 0.0
belgioioso 4 Stupid 98 185.1 174.70 51.60 23.43 24.15 75.52 0.0 0.0
belgioioso 5 Auction 50 55.4 54.93 5.82 4.24 13.87 11.27 19.72 0.0
belgioioso 5 Auction 75 106.5 114.41 21.50 4.24 31.97 25.24 31.46 0.0
belgioioso 5 Auction 90 135.5 150.66 27.82 4.24 42.06 30.93 45.61 0.0
