World Number_Robots Assigner Percentage Time Total_Distance Distance_Robot_0 Distance_Robot_1 Distance_Robot_2 Distance_Robot_3 Distance_Robot_4 Distance_Robot_5
belgioioso 4 Hungarian 50 45.5 75.57 16.37 5.58 29.49 24.13 0.0 0.0
belgioioso 4 Hungarian 75 84.5 122.96 24.88 12.61 42.76 42.71 0.0 0.0
belgioioso 4 Hungarian 90 117.5 152.01 24.88 14.80 46.01 66.32 0.0 0.0
belgioioso 4 Hungarian 50 60.6 66.71 8.78 4.24 29.65 24.04 0.0 0.0
belgioioso 4 Hungarian 50 38.7 69.25 16.45 13.13 21.11 18.56 0.0 0.0
belgioioso 4 Hungarian 75 122.7 126.00 16.58 45.85 21.28 42.29 0.0 0.0
belgioioso 4 Hungarian 90 161.7 151.97 16.58 50.27 21.28 63.85 0.0 0.0
belgioioso 4 Hungarian 95 199.7 191.68 16.58 79.81 21.28 74.02 0.0 0.0
belgioioso 4 Hungarian 98 247.7 211.28 16.58 93.82 21.28 79.60 0.0 0.0
belgioioso 4 Hungarian 50 36.5 60.61 6.58 12.53 22.86 18.63 0.0 0.0
belgioioso 4 Hungarian 75 100.5 145.76 26.36 46.37 29.64 43.39 0.0 0.0
belgioioso 4 Hungarian 90 151.5 198.62 42.37 63.42 29.74 63.09 0.0 0.0
belgioioso 4 Hungarian 95 196.5 234.69 42.37 86.33 29.74 76.25 0.0 0.0
belgioioso 4 Hungarian 98 198.5 235.27 42.37 86.92 29.74 76.25 0.0 0.0
belgioioso 4 Hungarian 50 58.5 82.74 15.29 17.83 28.73 20.88 0.0 0.0
belgioioso 5 Hungarian 50 38.6 75.46 10.20 13.90 16.19 18.43 16.73 0.0
belgioioso 5 Hungarian 75 60.6 127.32 26.50 27.70 21.49 26.83 24.80 0.0
belgioioso 5 Hungarian 90 93.7 234.69 47.29 41.97 56.56 40.81 48.05 0.0
belgioioso 5 Hungarian 95 116.7 287.74 63.58 50.35 65.55 41.92 66.35 0.0
belgioioso 5 Hungarian 98 130.7 343.70 72.12 65.97 81.36 42.25 81.99 0.0
belgioioso 5 Hungarian 50 40.7 71.92 15.45 9.89 16.67 14.11 15.81 0.0
belgioioso 5 Hungarian 50 38.699999999999996 63.08 2.83 13.49 15.93 14.08 16.76 0.0
belgioioso 5 Hungarian 50 41.5 76.51 11.86 12.09 16.80 14.07 21.69 0.0
belgioioso 5 Hungarian 75 101.5 168.60 35.31 36.11 52.69 14.07 30.42 0.0
belgioioso 5 Hungarian 50 56.6 84.20 8.98 24.00 7.79 14.69 28.73 0.0
belgioioso 5 Hungarian 50 42.4 62.78 6.75 4.24 16.18 18.86 16.75 0.0
belgioioso 5 Hungarian 75 73.4 86.05 7.68 4.24 20.29 21.14 32.70 0.0
belgioioso 5 Hungarian 90 134.4 140.69 7.75 4.33 45.19 21.14 62.28 0.0
belgioioso 5 Hungarian 50 70.9 75.66 10.05 20.20 14.52 14.09 16.80 0.0
belgioioso 5 Hungarian 50 42.6 59.95 18.90 4.24 17.24 2.83 16.73 0.0
belgioioso 5 Hungarian 50 42.6 59.65 16.95 4.24 5.66 14.11 18.69 0.0
belgioioso 5 Hungarian 75 66.6 108.17 20.07 13.16 5.66 25.58 43.71 0.0
belgioioso 5 Hungarian 90 100.6 159.82 20.07 39.53 5.66 41.96 52.61 0.0
belgioioso 5 Hungarian 95 126.6 194.67 20.07 48.11 5.66 68.22 52.61 0.0
belgioioso 5 Hungarian 98 130.6 197.54 20.07 48.80 5.66 70.40 52.61 0.0
belgioioso 5 Hungarian 50 43.6 61.22 2.83 20.16 5.66 14.12 18.46 0.0
belgioioso 5 Hungarian 75 84.7 121.17 3.50 36.82 5.66 29.80 45.40 0.0
belgioioso 5 Hungarian 90 143.7 195.55 21.56 54.89 24.12 30.33 64.64 0.0
belgioioso 5 Hungarian 50 37.7 63.90 6.36 13.05 13.65 14.09 16.75 0.0
belgioioso 5 Hungarian 75 112.7 154.97 26.27 30.10 16.82 26.47 55.31 0.0
belgioioso 5 Hungarian 90 167.9 229.87 38.72 48.10 16.82 44.26 81.97 0.0
belgioioso 5 Hungarian 95 196.7 281.66 61.04 58.18 16.82 49.90 95.73 0.0
belgioioso 5 Hungarian 98 208.7 287.17 66.25 58.18 16.82 49.90 96.03 0.0
belgioioso 5 Hungarian 50 44.4 58.63 2.83 17.64 18.40 14.11 5.66 0.0
belgioioso 5 Hungarian 50 42.6 64.10 5.72 8.80 18.68 14.08 16.81 0.0
belgioioso 5 Hungarian 75 60.5 85.98 5.72 20.59 25.35 14.08 20.23 0.0
belgioioso 5 Hungarian 90 96.6 128.90 20.49 30.12 29.94 14.08 34.27 0.0
belgioioso 5 Hungarian 95 104.6 147.90 28.18 35.54 35.78 14.08 34.33 0.0
belgioioso 5 Hungarian 98 105.6 150.66 29.15 36.42 36.68 14.08 34.33 0.0
belgioioso 5 Hungarian 50 58.4 90.71 6.35 26.17 15.66 14.06 28.46 0.0
belgioioso 5 Hungarian 50 47.2 75.45 15.56 14.90 14.00 14.12 16.86 0.0
belgioioso 5 Hungarian 50 65.6 70.40 4.11 18.71 16.76 14.08 16.74 0.0
belgioioso 5 Hungarian 50 41.8 73.20 5.41 18.43 11.67 19.00 18.69 0.0
belgioioso 5 Hungarian 75 64.9 110.54 11.78 22.96 20.00 23.36 32.45 0.0
belgioioso 5 Hungarian 90 179.9 203.54 32.76 29.06 72.71 23.36 45.66 0.0
belgioioso 5 Hungarian 50 41.7 70.54 17.30 16.75 5.66 14.09 16.75 0.0
belgioioso 5 Hungarian 50 37.6 71.37 14.63 15.43 5.78 17.13 18.39 0.0
belgioioso 5 Hungarian 75 113.60000000000001 178.40 25.44 36.61 31.91 26.15 58.30 0.0
belgioioso 5 Hungarian 50 52.4 97.75 10.31 22.94 25.77 21.70 17.03 0.0
belgioioso 5 Hungarian 50 38.5 64.15 2.83 12.23 18.23 14.12 16.75 0.0
belgioioso 5 Hungarian 50 45.3 50.73 10.01 4.24 16.77 14.05 5.66 0.0
belgioioso 5 Hungarian 50 42.3 57.23 2.83 10.56 7.84 19.20 16.79 0.0
belgioioso 5 Hungarian 75 113.4 130.51 2.83 39.38 29.94 24.90 33.46 0.0
belgioioso 5 Hungarian 90 157.4 172.21 2.83 48.37 49.23 24.90 46.87 0.0
belgioioso 5 Hungarian 95 192.4 226.12 2.83 66.19 66.84 24.90 65.35 0.0
belgioioso 5 Hungarian 50 42.5 71.10 15.30 8.41 16.56 14.08 16.77 0.0
belgioioso 5 Hungarian 75 118.5 178.00 20.02 10.51 64.06 25.71 57.70 0.0
belgioioso 2 Auction 50 96.9 28.52 12.99 15.54 0.0 0.0 0.0 0.0
belgioioso 2 Auction 75 155.9 59.30 31.05 28.25 0.0 0.0 0.0 0.0
belgioioso 2 Auction 90 284.9 106.53 63.82 42.71 0.0 0.0 0.0 0.0
belgioioso 2 Auction 95 372.9 152.18 94.87 57.31 0.0 0.0 0.0 0.0
belgioioso 2 Auction 50 50.7 29.85 13.34 16.50 0.0 0.0 0.0 0.0
belgioioso 2 Auction 75 142.7 55.36 20.60 34.76 0.0 0.0 0.0 0.0
belgioioso 2 Auction 50 53.8 30.62 14.67 15.95 0.0 0.0 0.0 0.0
belgioioso 2 Auction 75 107.8 57.03 29.69 27.34 0.0 0.0 0.0 0.0
belgioioso 2 Auction 90 140.8 86.80 39.02 47.78 0.0 0.0 0.0 0.0
belgioioso 2 Auction 95 148.8 95.05 39.02 56.03 0.0 0.0 0.0 0.0
belgioioso 2 Auction 50 42.9 24.42 11.39 13.03 0.0 0.0 0.0 0.0
belgioioso 2 Auction 50 33.0 27.78 14.94 12.84 0.0 0.0 0.0 0.0
belgioioso 2 Auction 75 165.0 78.24 24.34 53.90 0.0 0.0 0.0 0.0
belgioioso 2 Auction 90 224.0 109.78 24.34 85.44 0.0 0.0 0.0 0.0
belgioioso 2 Auction 95 245.0 124.93 24.34 100.59 0.0 0.0 0.0 0.0
belgioioso 2 Auction 98 269.0 126.46 24.34 102.12 0.0 0.0 0.0 0.0
belgioioso 2 Auction 50 44.9 28.99 11.71 17.28 0.0 0.0 0.0 0.0
belgioioso 2 Auction 50 55.6 31.48 12.82 18.65 0.0 0.0 0.0 0.0
belgioioso 2 Auction 75 121.6 62.93 24.74 38.19 0.0 0.0 0.0 0.0
belgioioso 2 Auction 50 40.7 30.00 16.86 13.14 0.0 0.0 0.0 0.0
belgioioso 2 Auction 75 90.7 63.39 33.66 29.73 0.0 0.0 0.0 0.0
belgioioso 2 Auction 90 120.7 83.03 43.70 39.33 0.0 0.0 0.0 0.0
belgioioso 2 Auction 95 123.7 85.24 43.94 41.30 0.0 0.0 0.0 0.0
belgioioso 2 Auction 98 179.7 114.76 59.81 54.95 0.0 0.0 0.0 0.0
belgioioso 2 Auction 50 52.9 27.97 11.06 16.91 0.0 0.0 0.0 0.0
belgioioso 2 Auction 75 159.9 57.54 25.17 32.37 0.0 0.0 0.0 0.0
belgioioso 2 Auction 90 177.9 71.57 25.48 46.10 0.0 0.0 0.0 0.0
belgioioso 2 Auction 95 197.9 95.21 34.06 61.15 0.0 0.0 0.0 0.0
belgioioso 2 Auction 98 198.9 95.80 34.34 61.46 0.0 0.0 0.0 0.0
belgioioso 2 Auction 50 60.9 31.16 12.47 18.69 0.0 0.0 0.0 0.0
belgioioso 2 Auction 75 161.9 85.13 49.51 35.62 0.0 0.0 0.0 0.0
belgioioso 2 Auction 90 207.9 117.23 73.14 44.09 0.0 0.0 0.0 0.0
belgioioso 2 Auction 95 225.9 135.33 85.24 50.10 0.0 0.0 0.0 0.0
belgioioso 2 Auction 98 241.9 142.19 90.30 51.89 0.0 0.0 0.0 0.0
belgioioso 3 Auction 50 86.30000000000001 49.51 8.05 24.42 17.04 0.0 0.0 0.0
belgioioso 3 Auction 75 124.30000000000001 78.72 13.32 36.81 28.59 0.0 0.0 0.0
belgioioso 3 Auction 90 174.3 120.93 24.89 49.11 46.93 0.0 0.0 0.0
belgioioso 3 Auction 95 202.3 130.57 30.01 51.72 48.84 0.0 0.0 0.0
belgioioso 3 Auction 50 30.8 42.47 12.50 13.92 16.05 0.0 0.0 0.0
belgioioso 3 Auction 75 71.8 70.42 23.45 19.61 27.35 0.0 0.0 0.0
belgioioso 3 Auction 90 117.8 109.77 38.09 37.40 34.29 0.0 0.0 0.0
belgioioso 3 Auction 95 124.8 120.05 39.27 44.29 36.49 0.0 0.0 0.0
belgioioso 3 Auction 98 132.8 126.71 40.42 47.34 38.95 0.0 0.0 0.0
belgioioso 3 Auction 50 46.7 51.89 11.44 23.29 17.17 0.0 0.0 0.0
belgioioso 3 Auction 75 95.7 81.70 19.51 32.94 29.25 0.0 0.0 0.0
belgioioso 3 Auction 90 161.7 140.10 38.44 48.96 52.70 0.0 0.0 0.0
belgioioso 3 Auction 95 189.7 157.87 38.44 48.96 70.47 0.0 0.0 0.0
belgioioso 3 Auction 50 38.9 49.62 13.55 21.05 15.03 0.0 0.0 0.0
belgioioso 3 Auction 75 77.9 76.90 23.84 22.32 30.74 0.0 0.0 0.0
belgioioso 3 Auction 90 201.9 172.87 36.18 60.32 76.37 0.0 0.0 0.0
belgioioso 3 Auction 95 202.9 174.00 36.18 61.45 76.37 0.0 0.0 0.0
belgioioso 3 Auction 98 209.9 188.11 36.18 69.31 82.62 0.0 0.0 0.0
belgioioso 3 Auction 50 50.8 46.58 7.98 10.93 27.67 0.0 0.0 0.0
belgioioso 3 Auction 75 93.8 128.38 26.20 49.05 53.13 0.0 0.0 0.0
belgioioso 3 Auction 90 127.8 169.32 34.21 63.81 71.30 0.0 0.0 0.0
belgioioso 3 Auction 95 139.8 178.89 35.29 70.00 73.59 0.0 0.0 0.0
belgioioso 3 Auction 98 166.8 200.32 43.31 81.83 75.18 0.0 0.0 0.0
belgioioso 3 Auction 50 35.8 35.52 7.97 13.53 14.02 0.0 0.0 0.0
belgioioso 3 Auction 75 261.8 126.13 7.97 20.30 97.86 0.0 0.0 0.0
belgioioso 3 Auction 90 488.9 199.59 7.97 29.81 161.80 0.0 0.0 0.0
belgioioso 3 Auction 95 494.0 203.94 7.97 32.81 163.16 0.0 0.0 0.0
belgioioso 3 Auction 50 42.8 51.87 7.97 24.65 19.25 0.0 0.0 0.0
belgioioso 3 Auction 75 98.8 95.90 7.97 56.36 31.56 0.0 0.0 0.0
belgioioso 3 Auction 90 305.8 169.10 7.97 106.17 54.96 0.0 0.0 0.0
belgioioso 3 Auction 95 314.8 171.41 7.97 108.48 54.96 0.0 0.0 0.0
belgioioso 3 Auction 50 31.8 38.97 12.22 10.76 15.99 0.0 0.0 0.0
belgioioso 3 Auction 75 62.8 62.02 23.02 13.58 25.41 0.0 0.0 0.0
belgioioso 3 Auction 90 78.7 72.56 27.44 15.35 29.77 0.0 0.0 0.0
belgioioso 3 Auction 95 84.8 82.53 28.62 21.49 32.42 0.0 0.0 0.0
belgioioso 3 Auction 98 116.8 110.75 32.44 29.42 48.89 0.0 0.0 0.0
belgioioso 4 Auction 50 47.8 57.88 7.59 18.06 10.34 21.88 0.0 0.0
belgioioso 4 Auction 75 139.8 99.79 7.59 47.68 12.46 32.07 0.0 0.0
belgioioso 4 Auction 90 155.8 124.89 11.66 59.23 12.46 41.55 0.0 0.0
belgioioso 4 Auction 95 162.8 126.65 11.66 60.69 12.46 41.85 0.0 0.0
belgioioso 4 Auction 98 190.8 141.76 11.66 64.63 18.70 46.77 0.0 0.0
belgioioso 4 Auction 50 41.7 65.75 16.35 9.10 22.74 17.57 0.0 0.0
belgioioso 4 Auction 75 120.7 133.62 20.11 9.10 62.50 41.91 0.0 0.0
belgioioso 4 Auction 90 138.7 149.86 32.46 9.10 66.06 42.25 0.0 0.0
belgioioso 4 Auction 95 179.7 200.06 49.89 9.10 88.20 52.87 0.0 0.0
belgioioso 4 Auction 98 227.7 252.53 58.28 9.10 115.14 70.02 0.0 0.0
belgioioso 4 Auction 50 34.8 55.12 14.06 12.35 10.54 18.16 0.0 0.0
belgioioso 4 Auction 75 68.8 98.99 22.97 35.92 11.25 28.85 0.0 0.0
belgioioso 4 Auction 90 142.8 147.11 22.97 46.10 11.25 66.79 0.0 0.0
belgioioso 4 Auction 95 180.9 196.53 46.46 51.43 11.25 87.40 0.0 0.0
belgioioso 4 Auction 98 184.8 200.64 50.19 51.43 11.25 87.78 0.0 0.0
belgioioso 4 Auction 50 39.7 60.87 12.53 9.12 22.22 17.00 0.0 0.0
belgioioso 4 Auction 75 102.7 93.09 13.35 9.12 32.45 38.16 0.0 0.0
belgioioso 4 Auction 90 149.8 132.59 22.42 23.74 39.19 47.24 0.0 0.0
belgioioso 4 Auction 95 194.7 193.68 54.44 47.12 40.43 51.68 0.0 0.0
belgioioso 4 Auction 98 221.7 214.52 67.79 47.12 40.43 59.17 0.0 0.0
belgioioso 4 Auction 50 58.5 73.57 15.71 9.47 27.90 20.50 0.0 0.0
belgioioso 4 Auction 75 118.5 108.86 21.05 9.47 41.28 37.07 0.0 0.0
belgioioso 4 Auction 90 255.6 181.84 21.05 9.71 41.28 109.80 0.0 0.0
belgioioso 4 Auction 95 269.5 192.19 21.05 14.62 41.28 115.25 0.0 0.0
belgioioso 4 Auction 98 277.5 201.11 21.05 21.84 41.28 116.94 0.0 0.0
belgioioso 4 Auction 50 39.5 63.78 7.62 18.53 21.06 16.56 0.0 0.0
belgioioso 4 Auction 75 75.6 107.28 7.62 36.50 33.41 29.75 0.0 0.0
belgioioso 4 Auction 90 157.6 166.34 7.62 67.99 33.46 57.28 0.0 0.0
belgioioso 4 Auction 95 207.6 210.37 7.62 97.95 33.46 71.34 0.0 0.0
belgioioso 4 Auction 98 241.5 222.29 7.62 109.74 33.46 71.47 0.0 0.0
belgioioso 4 Auction 50 34.5 54.83 13.95 9.09 15.46 16.34 0.0 0.0
belgioioso 4 Auction 75 111.5 112.48 13.95 17.19 42.44 38.90 0.0 0.0
belgioioso 4 Auction 90 221.6 198.12 23.03 55.11 42.95 77.02 0.0 0.0
belgioioso 4 Auction 95 231.6 208.72 24.88 62.48 42.95 78.40 0.0 0.0
belgioioso 4 Auction 98 243.6 213.41 25.36 65.23 42.95 79.87 0.0 0.0
belgioioso 4 Auction 50 33.5 49.56 13.90 9.88 13.55 12.22 0.0 0.0
belgioioso 4 Auction 75 108.6 117.33 31.99 11.20 19.10 55.04 0.0 0.0
belgioioso 4 Auction 90 231.6 193.30 41.56 11.20 36.64 103.89 0.0 0.0
belgioioso 4 Auction 95 250.6 203.99 41.56 11.20 42.01 109.22 0.0 0.0
belgioioso 4 Auction 98 252.6 207.15 41.56 11.20 44.04 110.35 0.0 0.0
belgioioso 3 Auction 50 72.8 67.89 12.02 25.50 30.36 0.0 0.0 0.0
belgioioso 3 Auction 75 250.8 116.74 21.58 36.24 58.92 0.0 0.0 0.0
belgioioso 3 Auction 90 275.9 143.03 36.79 40.65 65.59 0.0 0.0 0.0
belgioioso 3 Auction 95 317.9 168.14 48.71 41.18 78.24 0.0 0.0 0.0
belgioioso 3 Auction 98 348.9 182.79 50.66 45.55 86.59 0.0 0.0 0.0
belgioioso 5 Auction 50 35.4 59.28 10.66 11.53 5.66 11.74 19.69 0.0
belgioioso 5 Auction 75 113.5 143.69 11.13 40.04 22.50 37.97 32.05 0.0
belgioioso 5 Auction 90 174.4 183.28 11.13 45.99 34.39 41.86 49.91 0.0
belgioioso 5 Hungarian 50 41.6 62.95 4.01 12.81 15.28 14.10 16.75 0.0
belgioioso 5 Hungarian 75 69.6 109.73 15.17 16.19 24.56 26.71 27.10 0.0
belgioioso 5 Hungarian 90 167.7 233.75 43.68 30.91 59.61 48.93 50.62 0.0
belgioioso 5 Hungarian 95 168.6 233.77 43.71 30.91 59.61 48.93 50.62 0.0
belgioioso 4 Auction 50 50.8 64.57 6.13 22.63 11.52 24.29 0.0 0.0
belgioioso 4 Auction 75 426.8 135.41 18.77 36.29 47.77 32.59 0.0 0.0
belgioioso 4 Auction 90 440.9 154.06 25.44 36.29 59.05 33.28 0.0 0.0
belgioioso 4 Auction 95 465.8 183.61 34.80 36.29 69.89 42.63 0.0 0.0
belgioioso 4 Auction 98 483.8 199.19 35.01 36.29 83.04 44.85 0.0 0.0
belgioioso 4 Auction 50 39.8 48.87 11.65 9.65 9.43 18.15 0.0 0.0
belgioioso 4 Auction 75 93.8 90.37 32.13 9.65 20.21 28.39 0.0 0.0
belgioioso 4 Auction 90 144.9 150.46 53.71 15.53 39.81 41.41 0.0 0.0
belgioioso 4 Auction 95 174.9 186.05 58.26 30.68 39.81 57.31 0.0 0.0
belgioioso 4 Auction 98 207.9 231.94 63.28 49.91 39.81 78.95 0.0 0.0
belgioioso 4 Auction 50 59.6 65.36 8.47 22.04 10.46 24.40 0.0 0.0
belgioioso 4 Auction 75 131.7 131.18 9.70 41.68 10.46 69.35 0.0 0.0
belgioioso 4 Auction 90 166.7 159.73 9.70 63.15 10.46 76.42 0.0 0.0
belgioioso 4 Auction 95 175.7 169.31 9.70 72.07 10.46 77.08 0.0 0.0
belgioioso 4 Auction 98 180.7 175.07 9.70 75.14 10.46 79.77 0.0 0.0
belgioioso 4 Auction 50 33.7 56.39 15.77 9.10 13.12 18.40 0.0 0.0
belgioioso 4 Auction 75 71.7 100.06 27.42 9.66 27.11 35.87 0.0 0.0
belgioioso 4 Auction 90 77.7 108.09 28.25 10.93 31.64 37.27 0.0 0.0
belgioioso 4 Auction 95 101.9 144.32 32.60 29.07 39.60 43.05 0.0 0.0
belgioioso 4 Auction 98 128.7 187.24 47.31 44.13 44.45 51.36 0.0 0.0
belgioioso 4 Auction 50 33.9 43.96 12.00 5.70 12.26 14.00 0.0 0.0
belgioioso 4 Auction 75 135.9 105.02 16.92 19.39 22.05 46.67 0.0 0.0
belgioioso 4 Auction 90 153.9 123.75 16.92 31.12 23.16 52.55 0.0 0.0
belgioioso 4 Auction 95 167.0 129.30 16.92 33.66 24.72 54.01 0.0 0.0
belgioioso 4 Auction 98 180.9 148.76 16.92 39.62 27.94 64.28 0.0 0.0
belgioioso 4 Auction 50 42.7 56.58 10.99 16.23 9.64 19.72 0.0 0.0
belgioioso 4 Auction 75 161.7 148.49 18.53 53.29 11.95 64.73 0.0 0.0
belgioioso 4 Auction 90 231.7 182.25 24.17 53.29 11.95 92.85 0.0 0.0
belgioioso 4 Auction 95 232.7 182.80 24.62 53.29 11.95 92.95 0.0 0.0
belgioioso 4 Auction 98 276.8 231.89 33.47 53.29 32.68 112.46 0.0 0.0
belgioioso 4 Auction 50 33.5 48.38 12.04 10.24 10.44 15.67 0.0 0.0
belgioioso 4 Auction 75 75.5 73.91 13.74 23.19 10.44 26.55 0.0 0.0
belgioioso 4 Auction 90 113.5 91.82 13.74 35.64 15.82 26.63 0.0 0.0
belgioioso 4 Auction 95 139.5 106.14 13.74 40.31 25.46 26.63 0.0 0.0
belgioioso 4 Auction 98 166.5 125.54 13.74 56.42 28.76 26.63 0.0 0.0
belgioioso 4 Auction 50 36.4 48.76 13.67 8.02 13.29 13.77 0.0 0.0
belgioioso 4 Auction 75 86.5 101.42 34.36 15.47 22.71 28.88 0.0 0.0
belgioioso 4 Auction 90 218.5 165.71 45.74 31.50 59.59 28.88 0.0 0.0
belgioioso 4 Auction 95 219.5 165.94 45.74 31.50 59.82 28.88 0.0 0.0
belgioioso 5 Auction 50 37.5 61.89 6.03 10.71 17.80 7.79 19.56 0.0
belgioioso 5 Auction 75 89.5 131.95 13.24 29.64 24.19 25.36 39.52 0.0
belgioioso 5 Auction 90 148.60000000000002 198.59 13.24 43.96 26.84 44.08 70.47 0.0
belgioioso 5 Auction 95 155.5 204.74 13.24 43.96 26.84 46.21 74.49 0.0
belgioioso 5 Auction 98 156.5 205.22 13.24 43.96 26.84 46.26 74.92 0.0
belgioioso 5 Auction 50 32.6 52.95 2.83 8.19 12.41 11.33 18.20 0.0
belgioioso 5 Auction 75 67.7 102.48 8.82 20.94 24.97 23.01 24.74 0.0
belgioioso 5 Auction 90 98.6 125.33 10.82 21.13 31.14 29.99 32.25 0.0
belgioioso 5 Auction 95 107.7 139.41 15.39 21.13 31.14 31.30 40.45 0.0
belgioioso 5 Auction 98 127.7 152.45 20.40 21.13 31.14 35.07 44.71 0.0
belgioioso 5 Auction 50 33.7 56.96 7.72 4.24 13.38 12.90 18.71 0.0
belgioioso 5 Auction 75 79.7 104.30 11.37 13.11 29.59 25.86 24.37 0.0
belgioioso 5 Auction 90 104.8 128.88 23.97 14.25 30.89 29.83 29.94 0.0
belgioioso 5 Auction 95 113.8 141.87 27.20 14.25 30.89 30.21 39.32 0.0
belgioioso 5 Auction 98 116.8 147.99 30.26 14.25 30.89 30.21 42.37 0.0
belgioioso 5 Auction 50 41.4 58.57 7.77 15.92 5.66 10.66 18.57 0.0
belgioioso 5 Auction 75 88.4 94.94 26.46 16.56 8.57 15.89 27.46 0.0
belgioioso 5 Auction 90 121.4 138.62 39.27 16.56 21.05 22.17 39.58 0.0
belgioioso 5 Auction 95 124.4 144.81 42.44 16.56 21.05 22.17 42.60 0.0
belgioioso 5 Auction 50 40.5 47.30 2.83 8.26 7.94 9.04 19.23 0.0
belgioioso 5 Auction 75 93.4 106.24 10.32 10.61 7.94 49.02 28.36 0.0
belgioioso 5 Auction 90 162.5 144.96 35.13 14.16 7.94 53.12 34.61 0.0
belgioioso 5 Auction 50 34.4 47.20 2.83 10.43 5.66 11.56 16.72 0.0
belgioioso 5 Auction 75 68.5 83.15 9.87 19.99 5.66 22.65 24.97 0.0
belgioioso 5 Auction 90 192.5 142.06 19.47 48.73 5.66 34.60 33.60 0.0
belgioioso 5 Auction 50 34.4 57.40 2.83 8.61 16.15 11.18 18.63 0.0
belgioioso 5 Auction 75 71.4 92.46 2.83 12.39 26.97 20.72 29.55 0.0
belgioioso 5 Auction 90 138.4 134.87 12.45 12.53 27.11 38.03 44.75 0.0
belgioioso 5 Auction 95 160.5 140.35 12.80 12.53 30.80 38.50 45.72 0.0
belgioioso 5 Auction 98 184.5 158.41 12.80 12.53 38.86 40.05 54.17 0.0
belgioioso 5 Auction 50 56.4 54.85 10.59 4.24 16.26 9.13 14.62 0.0
belgioioso 5 Auction 75 232.5 168.37 12.26 4.24 25.92 36.92 89.02 0.0
belgioioso 5 Auction 90 281.5 188.22 12.26 4.24 25.92 36.92 108.88 0.0
belgioioso 5 Auction 95 342.5 209.75 12.97 4.24 25.92 36.92 129.69 0.0
belgioioso 5 Auction 98 377.5 224.30 25.60 4.24 25.92 36.92 131.61 0.0
belgioioso 5 Auction 50 47.3 59.94 2.83 16.82 10.32 11.12 18.85 0.0
belgioioso 5 Auction 75 111.4 132.53 11.86 27.59 22.66 26.84 43.58 0.0
belgioioso 5 Auction 90 128.4 149.01 21.61 27.59 22.66 32.22 44.93 0.0
belgioioso 5 Auction 95 138.4 153.27 21.61 27.59 22.66 35.19 46.22 0.0
belgioioso 5 Auction 98 191.5 178.49 27.87 27.63 22.66 42.16 58.17 0.0
belgioioso 5 Auction 50 33.6 53.05 2.83 10.36 10.21 11.22 18.42 0.0
belgioioso 5 Auction 75 70.6 104.36 9.08 34.26 11.46 22.79 26.77 0.0
belgioioso 5 Auction 90 124.6 175.67 30.95 43.96 15.35 37.38 48.03 0.0
belgioioso 5 Auction 95 132.6 188.07 36.38 43.96 17.59 37.38 52.75 0.0
belgioioso 5 Auction 98 138.6 194.44 39.07 43.96 19.99 37.38 54.05 0.0
belgioioso 5 Auction 50 32.5 55.91 8.28 4.24 14.23 9.98 19.17 0.0
belgioioso 5 Auction 75 68.5 92.21 8.28 7.63 19.96 26.14 30.20 0.0
belgioioso 5 Auction 90 110.5 136.03 8.28 15.93 24.59 47.42 39.82 0.0
belgioioso 5 Auction 95 141.5 166.02 25.47 15.93 24.59 54.45 45.58 0.0
belgioioso 5 Auction 98 171.5 189.01 29.79 15.93 34.84 56.03 52.41 0.0
belgioioso 5 Auction 50 38.5 51.03 9.92 4.24 10.39 8.11 18.37 0.0
belgioioso 5 Auction 75 89.5 76.05 17.12 4.24 10.39 16.91 27.39 0.0
belgioioso 5 Auction 90 183.5 134.16 17.12 4.24 10.39 48.81 53.60 0.0
belgioioso 5 Auction 50 31.4 52.58 2.83 12.64 8.60 10.95 17.56 0.0
belgioioso 5 Auction 75 78.4 97.24 2.83 25.33 22.61 18.50 27.97 0.0
belgioioso 5 Auction 90 97.4 133.56 2.83 41.81 25.73 25.99 37.19 0.0
belgioioso 5 Auction 95 116.6 156.49 8.55 43.02 31.18 29.41 44.33 0.0
belgioioso 5 Auction 98 121.4 167.85 9.83 47.34 34.69 31.63 44.36 0.0
belgioioso 5 Auction 50 37.3 54.72 2.83 10.62 10.29 12.70 18.29 0.0
belgioioso 5 Auction 75 83.6 116.18 9.28 33.14 20.79 20.15 32.81 0.0
belgioioso 5 Auction 90 98.5 136.29 10.13 35.93 23.63 27.49 39.12 0.0
belgioioso 5 Auction 95 113.4 148.48 13.52 35.93 23.63 29.90 45.50 0.0
belgioioso 5 Auction 98 118.4 157.64 14.37 35.93 23.63 34.44 49.28 0.0
belgioioso 5 Auction 50 35.3 43.83 2.83 4.24 8.10 11.15 17.50 0.0
belgioioso 5 Auction 75 88.1 99.63 2.83 25.35 25.42 20.95 25.09 0.0
belgioioso 5 Auction 90 121.2 142.37 6.84 34.51 43.69 24.44 32.88 0.0
belgioioso 5 Auction 95 138.3 158.88 14.53 36.86 47.39 27.19 32.91 0.0
belgioioso 5 Auction 98 148.3 177.13 14.53 43.30 49.90 30.50 38.90 0.0
belgioioso 5 Auction 50 50.6 53.38 2.83 10.94 10.37 9.17 20.08 0.0
belgioioso 5 Auction 75 156.6 105.59 2.83 10.94 25.22 17.73 48.87 0.0
belgioioso 5 Auction 90 196.6 129.18 9.79 11.02 25.22 17.73 65.41 0.0
